"","line","sentiment","n","paragraph"
"2705",3387,"fear",1,23
"2706",3387,"sadness",2,23
"2707",3396,"sadness",2,23
"2708",3398,"trust",1,23
"2709",3399,"anticipation",1,23
"2710",3401,"anticipation",1,23
"2711",3401,"fear",1,23
"2712",3401,"joy",1,23
"2713",3401,"sadness",1,23
"2714",3404,"anger",1,23
"2715",3404,"anticipation",1,23
"2716",3404,"joy",1,23
"2717",3404,"surprise",1,23
"2718",3404,"trust",1,23
"2719",3406,"anticipation",1,23
"2720",3406,"joy",1,23
"2721",3406,"trust",1,23
"2722",3407,"sadness",1,23
"2723",3407,"trust",1,23
"2724",3409,"disgust",1,23
"2725",3409,"sadness",1,23
"2726",3412,"anger",1,23
"2727",3412,"disgust",1,23
"2728",3412,"fear",3,23
"2729",3412,"sadness",2,23
"2730",3412,"trust",1,23
"2731",3424,"fear",1,23
"2732",3424,"sadness",1,23
"2733",3428,"anger",1,23
"2734",3428,"disgust",1,23
"2735",3428,"fear",2,23
"2736",3428,"sadness",1,23
