"","line","sentiment","n","paragraph"
"2263",3747,"trust",1,25
"2264",3750,"anticipation",1,26
"2265",3750,"fear",1,26
"2266",3750,"sadness",1,26
"2267",3753,"anger",1,26
"2268",3753,"fear",1,26
"2269",3753,"sadness",1,26
"2270",3755,"trust",1,26
"2271",3760,"trust",1,26
"2272",3763,"anger",1,26
"2273",3763,"fear",1,26
"2274",3763,"trust",1,26
"2275",3765,"trust",1,26
"2276",3769,"trust",1,26
"2277",3770,"trust",1,26
"2278",3772,"anger",1,26
"2279",3772,"fear",1,26
"2280",3772,"trust",1,26
"2281",3779,"trust",1,26
"2282",3781,"anger",1,26
"2283",3781,"fear",1,26
"2284",3781,"sadness",1,26
"2285",3781,"surprise",1,26
"2286",3781,"trust",1,26
"2287",3784,"trust",1,26
"2288",3785,"trust",1,26
"2289",3787,"anticipation",1,26
"2290",3789,"sadness",1,26
"2291",3790,"anger",1,26
"2292",3790,"disgust",1,26
"2293",3790,"fear",1,26
"2294",3790,"sadness",1,26
"2295",3792,"trust",1,26
"2296",3795,"trust",1,26
"2297",3796,"fear",1,26
"2298",3796,"trust",1,26
"2299",3800,"trust",1,26
"2300",3803,"fear",1,26
"2301",3803,"trust",1,26
"2302",3804,"trust",1,26
"2303",3808,"fear",1,26
"2304",3812,"fear",1,26
"2305",3814,"trust",1,26
"2306",3820,"trust",1,26
"2307",3821,"fear",1,26
"2308",3824,"trust",1,26
"2309",3831,"trust",1,26
"2310",3832,"disgust",1,26
"2311",3832,"trust",1,26
"2312",3839,"anticipation",1,26
"2313",3839,"sadness",2,26
"2314",3840,"anticipation",1,26
"2315",3841,"sadness",1,26
"2316",3844,"anger",1,26
"2317",3844,"fear",1,26
"2318",3844,"trust",2,26
"2319",3854,"anger",1,26
"2320",3854,"disgust",1,26
"2321",3854,"fear",1,26
"2322",3854,"sadness",1,26
"2323",3854,"surprise",1,26
"2324",3856,"surprise",1,26
"2325",3857,"sadness",1,26
"2326",3862,"anticipation",1,26
"2327",3864,"fear",1,26
"2328",3865,"sadness",1,26
"2329",3868,"anger",1,26
"2330",3868,"fear",1,26
"2331",3868,"trust",1,26
"2332",3869,"trust",1,26
"2333",3871,"trust",1,26
"2334",3874,"anger",1,26
"2335",3874,"fear",1,26
"2336",3874,"trust",2,26
"2337",3878,"trust",1,26
"2338",3879,"trust",1,26
"2339",3882,"anticipation",1,26
"2340",3882,"joy",1,26
"2341",3882,"surprise",1,26
"2342",3882,"trust",1,26
"2343",3883,"anger",1,26
"2344",3883,"anticipation",1,26
"2345",3886,"anger",1,26
"2346",3886,"fear",1,26
"2347",3886,"trust",2,26
"2348",3888,"anticipation",1,26
"2349",3888,"trust",1,26
"2350",3889,"sadness",1,26
"2351",3892,"anger",1,26
"2352",3892,"fear",1,26
"2353",3892,"trust",1,26
"2354",3894,"anger",1,26
"2355",3894,"fear",1,26
"2356",3894,"trust",1,26
"2357",3899,"anger",1,26
"2358",3899,"sadness",1,26
"2359",3907,"anticipation",1,27
"2360",3907,"fear",1,27
"2361",3907,"joy",1,27
"2362",3907,"surprise",1,27
"2363",3908,"fear",1,27
"2364",3910,"anger",1,27
"2365",3910,"fear",1,27
"2366",3910,"trust",1,27
"2367",3913,"trust",1,27
"2368",3914,"trust",1,27
"2369",3915,"trust",1,27
"2370",3917,"anger",1,27
"2371",3917,"disgust",1,27
"2372",3917,"fear",1,27
"2373",3917,"sadness",1,27
"2374",3917,"surprise",1,27
"2375",3932,"anticipation",1,27
"2376",3933,"trust",1,27
"2377",3936,"fear",1,27
"2378",3936,"trust",1,27
"2379",3937,"disgust",1,27
"2380",3938,"disgust",1,27
"2381",3938,"fear",1,27
"2382",3938,"sadness",1,27
"2383",3939,"fear",1,27
"2384",3942,"anger",1,27
"2385",3942,"fear",1,27
"2386",3942,"trust",1,27
"2387",3945,"disgust",1,27
"2388",3945,"fear",1,27
"2389",3952,"trust",1,27
"2390",3955,"sadness",1,27
"2391",3956,"anger",2,27
"2392",3956,"fear",2,27
"2393",3956,"sadness",2,27
"2394",3956,"surprise",1,27
"2395",3957,"fear",1,27
"2396",3957,"sadness",1,27
"2397",3958,"anger",1,27
"2398",3958,"anticipation",1,27
"2399",3958,"fear",1,27
"2400",3959,"anger",1,27
"2401",3960,"surprise",1,27
"2402",3969,"anger",1,27
"2403",3969,"fear",1,27
"2404",3969,"sadness",1,27
"2405",3969,"surprise",1,27
"2406",3972,"anger",1,27
"2407",3972,"disgust",1,27
"2408",3972,"fear",1,27
"2409",3972,"sadness",1,27
"2410",3972,"surprise",1,27
"2411",3973,"anger",1,27
"2412",3973,"fear",1,27
"2413",3976,"anger",1,27
"2414",3976,"fear",1,27
"2415",3977,"fear",1,27
"2416",3977,"surprise",1,27
"2417",3978,"fear",1,27
"2418",3978,"sadness",1,27
"2419",3983,"anger",1,27
"2420",3983,"disgust",1,27
"2421",3983,"fear",1,27
"2422",3983,"sadness",1,27
"2423",3992,"fear",1,27
"2424",3995,"anger",1,27
"2425",3995,"fear",1,27
"2426",3995,"trust",1,27
"2427",3997,"trust",1,27
"2428",4000,"fear",1,27
"2429",4003,"trust",1,27
"2430",4005,"fear",1,27
"2431",4006,"trust",1,27
"2432",4007,"anger",1,27
"2433",4007,"fear",1,27
"2434",4007,"sadness",1,27
"2435",4007,"surprise",1,27
"2436",4008,"anticipation",1,27
"2437",4008,"fear",2,27
"2438",4008,"trust",1,27
"2439",4010,"trust",1,27
"2440",4011,"disgust",1,27
"2441",4011,"fear",1,27
"2442",4011,"sadness",1,27
"2443",4013,"trust",1,27
"2444",4018,"fear",1,27
"2445",4022,"fear",1,27
"2446",4023,"fear",1,27
"2447",4023,"surprise",1,27
"2448",4025,"anger",1,27
"2449",4025,"fear",2,27
"2450",4025,"joy",1,27
"2451",4025,"surprise",1,27
"2452",4028,"fear",1,27
"2453",4032,"fear",1,27
"2454",4035,"fear",1,27
"2455",4039,"fear",1,27
"2456",4039,"surprise",1,27
"2457",4042,"anticipation",2,27
"2458",4042,"fear",1,27
"2459",4063,"surprise",1,28
"2460",4067,"anticipation",1,28
"2461",4068,"sadness",1,28
"2462",4072,"sadness",2,28
"2463",4079,"trust",1,28
"2464",4084,"joy",1,28
"2465",4084,"surprise",1,28
"2466",4084,"trust",2,28
"2467",4089,"anger",1,28
"2468",4089,"disgust",1,28
"2469",4089,"fear",1,28
"2470",4089,"sadness",1,28
"2471",4091,"anticipation",1,28
"2472",4091,"joy",1,28
"2473",4091,"surprise",1,28
"2474",4091,"trust",1,28
"2475",4095,"anticipation",1,28
"2476",4095,"joy",1,28
"2477",4095,"surprise",1,28
"2478",4095,"trust",1,28
"2479",4097,"trust",2,28
"2480",4101,"anticipation",1,28
"2481",4101,"joy",1,28
"2482",4101,"surprise",1,28
"2483",4101,"trust",1,28
"2484",4106,"anticipation",1,28
"2485",4107,"trust",1,28
"2486",4121,"trust",1,28
"2487",4127,"anger",1,28
"2488",4127,"anticipation",2,28
"2489",4127,"disgust",1,28
"2490",4127,"fear",1,28
"2491",4127,"sadness",1,28
"2492",4129,"anticipation",1,28
"2493",4129,"joy",1,28
"2494",4129,"trust",1,28
"2495",4144,"disgust",1,28
"2496",4145,"anger",1,28
"2497",4145,"fear",1,28
"2498",4145,"sadness",1,28
"2499",4145,"surprise",1,28
"2500",4146,"anger",1,28
"2501",4148,"joy",1,28
"2502",4148,"surprise",1,28
"2503",4148,"trust",1,28
"2504",4151,"sadness",1,28
"2505",4156,"anticipation",1,28
"2506",4162,"anger",1,28
"2507",4162,"disgust",1,28
"2508",4180,"anger",1,28
"2509",4180,"disgust",1,28
"2510",4180,"fear",1,28
"2511",4180,"sadness",1,28
"2512",4181,"anger",1,28
"2513",4184,"anticipation",1,28
"2514",4185,"anger",1,28
