"","line","sentiment","n","paragraph"
"1652",2473,"anger",1,14
"1653",2475,"fear",1,14
"1654",2475,"trust",1,14
"1655",2477,"anger",3,14
"1656",2477,"disgust",1,14
"1657",2477,"fear",2,14
"1658",2489,"fear",1,14
"1659",2492,"anger",1,14
"1660",2492,"fear",1,14
"1661",2493,"fear",1,14
"1662",2493,"trust",1,14
"1663",2510,"anticipation",1,14
"1664",2510,"joy",1,14
"1665",2510,"trust",2,14
"1666",2511,"disgust",1,14
"1667",2511,"trust",1,14
"1668",2519,"anger",1,14
"1669",2519,"fear",1,14
"1670",2520,"fear",1,14
"1671",2525,"anticipation",1,14
"1672",2525,"trust",1,14
"1673",2527,"trust",1,14
"1674",2536,"joy",1,14
"1675",2536,"sadness",1,14
"1676",2540,"joy",1,14
"1677",2540,"trust",1,14
"1678",2541,"fear",1,14
"1679",2542,"trust",1,14
"1680",2543,"anticipation",1,14
"1681",2543,"sadness",1,14
"1682",2544,"joy",1,14
"1683",2544,"surprise",1,14
"1684",2545,"joy",1,14
"1685",2545,"trust",1,14
"1686",2553,"anticipation",1,14
"1687",2562,"fear",1,14
"1688",2566,"sadness",1,14
"1689",2571,"anticipation",1,14
"1690",2571,"fear",1,14
"1691",2571,"sadness",1,14
"1692",2571,"trust",1,14
"1693",2572,"disgust",1,14
"1694",2572,"fear",1,14
"1695",2572,"trust",1,14
"1696",2574,"trust",2,14
"1697",2575,"anger",1,14
"1698",2575,"fear",1,14
"1699",2575,"sadness",1,14
"1700",2591,"anticipation",1,14
"1701",2591,"trust",1,14
"1702",2601,"anger",1,14
"1703",2601,"disgust",1,14
"1704",2601,"fear",1,14
"1705",2601,"sadness",1,14
"1706",2604,"anger",1,14
"1707",2604,"fear",1,14
"1708",2606,"anticipation",1,14
"1709",2606,"fear",1,14
"1710",2607,"anger",1,14
"1711",2607,"fear",1,14
"1712",2607,"sadness",1,14
"1713",2614,"fear",1,14
"1714",2614,"trust",1,14
"1715",2619,"trust",1,14
"1716",2624,"sadness",1,14
"1717",2626,"anticipation",1,14
"1718",2628,"fear",1,14
"1719",2630,"anticipation",1,14
"1720",2630,"joy",1,14
"1721",2630,"surprise",1,14
